Va,Vb,Vc,Ia,Ib,Ic,fault_type
-14.28808637,2271.538077,-14.68837694,501.9021411,47.65352007,901.506678,PACTG
-14.29957415,2166.679385,-14.64788092,527.0380494,47.22567135,874.6585018,PACTG
-14.3093836,2061.668214,-14.60649624,551.7172793,46.7957967,848.1433201,PACTG
-14.31775945,1956.543066,-14.56401804,576.1654126,46.36252244,821.7370659,PACTG
-14.32502634,1851.310883,-14.52017777,600.6801156,45.92413123,795.1442615,PACTG
-14.33145666,1745.94814,-14.47475011,625.5112095,45.47935938,768.1169751,PACTG
-14.33715994,1640.415786,-14.42764267,650.7599977,45.0279895,740.5546727,PACTG
-14.3420384,1534.681267,-14.37893392,676.3380655,44.57096814,712.5451437,PACTG
-14.34582708,1428.737566,-14.32884414,702.0019511,44.10999006,684.3302352,PACTG
-14.34820147,1322.610582,-14.27765097,727.4497369,43.646743,656.2101465,PACTG
-14.34890915,1216.351536,-14.22558216,752.4408836,43.18216104,628.424534,PACTG
-14.34787148,1110.017922,-14.17272766,776.891386,42.71602139,601.0578982,PACTG
-14.34521475,1003.651667,-14.11900545,800.9062588,42.2470673,574.0069837,PACTG
-14.34121788,897.2644616,-14.06419492,824.7364495,41.77360409,547.0231452,PACTG
-14.33619901,790.8369162,-14.00802493,848.6775006,41.29429139,519.8127031,PACTG
-14.33038674,684.3318415,-13.95028253,872.9505373,40.80876698,492.1551894,PACTG
-14.32382872,577.715501,-13.89089936,897.6131569,40.31782417,463.9922713,PACTG
-14.31637384,470.9771762,-13.82998187,922.5357819,39.82306478,435.4518857,PACTG
-14.30773505,364.1381447,-13.76777248,947.4528325,39.32618422,406.7980023,PACTG
-14.2976063,257.2460447,-13.70455686,972.0681589,38.82821977,378.326125,PACTG
-14.28578636,150.3573336,-13.640553,996.1725316,38.32910755,350.2462835,PACTG
-14.27225908,43.51592975,-13.5758263,1019.726234,37.82774213,322.6002368,PACTG
-14.25719867,-63.26226375,-13.51026431,1042.873822,37.32250712,295.245918,PACTG
-14.24089822,-169.9919667,-13.44362218,1065.885253,36.81203576,267.9152833,PACTG
-14.22365143,-276.7071821,-13.37562115,1089.04703,36.29585004,240.3224223,PACTG
-14.20563538,-383.4412459,-13.30606197,1112.546904,35.77458581,212.2787306,PACTG
-14.18684156,-490.2074439,-13.23490767,1136.398213,35.24971094,183.7691523,PACTG
-14.1670819,-596.9889611,-13.16230255,1160.433994,34.72287082,154.9590696,PACTG
-14.14606685,-703.7426217,-13.08851879,1184.37311,34.19515889,126.1291316,PACTG
-14.1235229,-810.414568,-13.01385137,1207.931872,33.666648,97.56409173,PACTG
-14.09930233,-916.9605534,-12.93850247,1230.936497,33.13639566,69.44007292,PACTG
-14.07344129,-1023.361546,-12.86250199,1253.391497,32.60290933,41.75529079,PACTG
-14.04614406,-1129.627654,-12.78569641,1275.476784,32.06485305,14.33187988,PACTG
-14.01770038,-1235.788756,-12.70781137,1297.474735,31.52167463,13.11194853,PACTG
-13.98837031,-1341.876294,-12.62856362,1319.656492,30.9738661,40.84827942,PACTG
-13.95828219,-1447.904684,-12.54777798,1342.172929,30.42274147,69.02981149,PACTG
-13.92738465,-1553.860828,-12.46546184,1364.993815,29.86984582,97.62793606,PACTG
-13.89547024,-1659.70633,-12.38180692,1387.919376,29.31627187,126.4432889,PACTG
-13.86226077,-1765.391174,-12.29711643,1410.659522,28.7621926,155.1845157,PACTG
-13.82751931,-1870.872448,-12.21168662,1432.948995,28.20682224,183.5837427,PACTG
-13.79114447,-1976.129448,-12.12568981,1454.652425,27.64881838,211.5025934,PACTG
-13.7532098,-2081.168328,-12.03910676,1475.817376,27.08692851,238.9863947,PACTG
-13.71393401,-2186.014439,-11.95173585,1496.654309,26.52058032,266.2449413,PACTG
-13.67359418,-2290.696079,-11.86327659,1517.451559,25.95015152,293.5675557,PACTG
-13.63241751,-2395.227267,-11.77345365,1538.459382,25.37679971,321.2064258,PACTG
-13.59049392,-2499.597451,-11.68213208,1559.789378,24.80193635,349.2748649,PACTG
-13.5477438,-2603.772715,-11.58937606,1581.36941,24.22659818,377.7011447,PACTG
-13.50395253,-2707.707645,-11.49542753,1602.971914,23.65100678,406.2563135,PACTG
-13.45885769,-2811.362159,-11.40061224,1624.304194,23.0745099,434.6448295,PACTG
-13.41225383,-2914.715504,-11.30521145,1645.124578,22.49592504,462.6217365,PACTG
-13.36407409,-3017.771024,-11.20935076,1665.33805,21.91412129,490.0895331,PACTG
-13.3144166,-3120.549736,-11.11295197,1685.033228,21.3285615,517.1360285,PACTG
-13.2635065,-3223.075973,-11.01576738,1704.44603,20.73955563,543.9981033,PACTG
-13.2116085,-3325.361918,-10.91748341,1723.86461,20.14811991,570.9659241,PACTG
-13.1589249,-3427.398138,-10.81785125,1743.513599,19.55551403,598.2659469,PACTG
-13.10551869,-3529.154387,-10.7167917,1763.463844,18.96267531,625.9694945,PACTG
-13.0512916,-3630.590016,-10.6144313,1783.603635,18.36981839,653.9634277,PACTG
-12.99602504,-3731.668907,-10.51105482,1803.68281,17.77638235,681.9945746,PACTG
-12.93946806,-3832.371881,-10.40699343,1823.412058,17.18133654,709.7700872,PACTG
-12.88143736,-3932.700927,-10.30249395,1842.577724,16.58369621,737.0735533,PACTG
-12.82189084,-4032.673468,-10.19762231,1861.126294,15.98300563,763.8504392,PACTG
-12.76094576,-4132.309615,-10.09224071,1879.184889,15.37956026,790.2287412,PACTG
-12.6988349,-4231.618557,-9.986067543,1897.009673,14.77427045,816.466663,PACTG
-12.63581747,-4330.590477,-9.878795761,1914.882826,14.16824364,842.8483166,PACTG
-12.57207986,-4429.197602,-9.770221285,1932.999254,13.56228591,869.5691941,PACTG
-12.50766457,-4527.403658,-9.660329445,1951.388251,12.95655542,896.6571971,PACTG
-12.44245549,-4625.177095,-9.549304146,1969.901333,12.35053126,923.9607441,PACTG
-12.37622513,-4722.50172,-9.437456602,1988.271031,11.74330501,951.2086247,PACTG
-12.30872586,-4819.379778,-9.325102627,2006.217115,11.13404551,978.1175866,PACTG
-12.23978943,-4915.826275,-9.212438847,2023.557819,10.52241529,1004.504595,PACTG
-12.16939609,-5011.85739,-9.099467683,2040.28168,9.908745432,1030.358896,PACTG
-12.09768557,-5107.478642,-8.986001635,2056.551346,9.293887282,1055.845145,PACTG
-12.02490565,-5202.678458,-8.871744266,2072.637903,8.678817834,1081.23644,PACTG
-11.95131757,-5297.430096,-8.756414879,2088.811982,8.064196156,1106.804124,PACTG
-11.87709548,-5391.700789,-8.639865745,2105.235137,7.450081452,1132.708455,PACTG
-11.8022593,-5485.463617,-8.522144932,2121.894859,6.835941726,1158.93382,PACTG
-11.72666813,-5578.706353,-8.403479402,2138.609119,6.220947692,1185.294317,PACTG
-11.65007715,-5671.433068,-8.284186285,2155.09859,5.604406685,1211.507359,PACTG
-11.57223656,-5763.657825,-8.164548514,2171.097665,4.986121591,1237.305801,PACTG
-11.49299353,-5855.393675,-8.044705663,2186.459926,4.366504794,1262.543719,PACTG
-11.41235687,-5946.64231,-7.924603414,2201.215965,3.746398035,1287.253608,PACTG
-11.33049795,-6037.389375,-7.80402174,2215.560502,3.126684693,1311.632227,PACTG
-11.24768713,-6127.607692,-7.682669204,2229.773988,2.507883568,1335.960858,PACTG
-11.1641896,-6217.266754,-7.560305007,2244.110024,1.889925438,1360.491941,PACTG
-11.08016232,-6306.343796,-7.436839126,2258.693589,1.272217842,1385.347419,PACTG
-10.99559285,-6394.831056,-7.312371043,2273.470688,0.653962451,1410.469368,PACTG
-10.91030542,-6482.735704,-7.187151988,2288.229521,0.034573601,1435.642548,PACTG
-10.82403256,-6570.072451,-7.061487177,2302.684659,0.586005356,1460.579732,PACTG
-10.73652456,-6656.852447,-6.935617644,2316.590593,1.207246171,1485.035654,PACTG
-10.64765309,-6743.073931,-6.809629487,2329.839278,1.82826626,1508.904004,PACTG
-10.55746739,-6828.719189,-6.683425904,2342.502719,2.448231499,1532.258789,PACTG
-10.46617951,-6913.75934,-6.556772662,2354.803628,3.066739336,1555.323639,PACTG
-10.37408393,-6998.164702,-6.429397426,2367.025894,3.6839958,1578.38143,PACTG
-10.28144283,-7081.915713,-6.301103001,2379.400682,4.300694298,1601.660415,PACTG
-10.18838328,-7165.009035,-6.171848962,2392.013661,4.917654152,1625.242357,PACTG
-10.0948478,-7247.455817,-6.041770201,2404.770421,5.535395211,1649.029297,PACTG
-10.00061913,-7329.272874,-5.911125621,2417.433871,6.153851371,1672.782125,PACTG
-9.90540989,-7410.470938,-5.780198691,2429.718619,6.772363765,1696.215425,PACTG
-9.80898171,-7491.045682,-5.649189595,2441.404611,7.389965051,1719.110664,PACTG
-9.711245554,-7570.975966,-5.518141968,2452.424596,8.005819561,1741.40249,PACTG
-9.612302629,-7650.230271,-5.386932211,2462.890488,8.619605433,1763.20377,PACTG
-9.51240835,-7728.778349,-5.255325,2473.048123,9.231655916,1784.759461,PACTG
-9.411873624,-7806.602564,-5.123071868,2483.178541,9.842787612,1806.347849,PACTG
-9.310942627,-7883.703417,-4.990013785,2493.485267,10.45388881,1828.168649,PACTG
-9.209696945,-7960.096426,-4.856147127,2504.012662,11.06546367,1850.262637,PACTG
-9.108024956,-8035.801694,-4.721628052,2514.627941,11.67735415,1872.49485,PACTG
-9.005669726,-8110.831045,-4.586714017,2525.074017,12.28877369,1894.607927,PACTG
-8.902336119,-8185.178848,-4.451666479,2535.07198,12.89864263,1916.324233,PACTG
-8.797814271,-8258.821019,-4.316652988,2544.43224,13.50607434,1937.455917,PACTG
-8.692068905,-8331.722917,-4.18168724,2553.129883,14.11078077,1957.978987,PACTG
-8.585258228,-8403.85253,-4.046629697,2561.314155,14.71319855,1978.041913,PACTG
-8.477674077,-8475.192756,-3.911248257,2569.248348,15.31427266,1997.905399,PACTG
-8.369627705,-8545.746924,-3.775314405,2577.204151,15.91499411,2017.837466,PACTG
-8.261327152,-8615.534746,-3.638697365,2585.352757,16.51590277,2038.005773,PACTG
-8.152796474,-8684.580386,-3.501419245,2593.69624,17.11679285,2058.410119,PACTG
-8.04386951,-8752.898149,-3.363650387,2602.066604,17.71676814,2078.882033,PACTG
-7.934261189,-8820.482537,-3.225646721,2610.192808,18.3146251,2099.151497,PACTG
-7.823687073,-8887.307469,-3.087654181,2617.80893,18.90938862,2118.954119,PACTG
-7.711982907,-8953.335237,-2.94981725,2624.760166,19.50075371,2138.135932,PACTG
-7.59917515,-9018.531217,-2.812127568,2631.064329,20.08922125,2156.714014,PACTG
-7.485474141,-9082.877492,-2.67443214,2636.904287,20.67585432,2174.868798,PACTG
-7.371192442,-9146.378948,-2.53649824,2642.554457,21.26176567,2192.871209,PACTG
-7.256622043,-9209.058822,-2.398109297,2648.270803,21.8475729,2210.973785,PACTG
-7.141920049,-9270.945585,-2.259154697,2654.188342,22.43307302,2229.309258,PACTG
-7.027049623,-9332.057108,-2.119678054,2660.267125,23.01729501,2247.837057,PACTG
-6.911799667,-9392.389495,-1.979865404,2666.308205,23.59891546,2266.359029,PACTG
-6.795875248,-9451.915922,-1.839977333,2672.033144,24.17684619,2284.598039,PACTG
-6.679021393,-9510.596178,-1.700251754,2677.195185,24.7507214,2302.308018,PACTG
-6.561130292,-9568.392665,-1.560814975,2681.677628,25.32105833,2319.371521,PACTG
-6.442288178,-9625.285527,-1.421636339,2685.540113,25.88900978,2335.845864,PACTG
-6.32274361,-9681.279824,-1.282544185,2688.994391,26.45581416,2351.939482,PACTG
-6.202810204,-9736.401279,-1.143297667,2692.319351,27.02219763,2367.928,PACTG
-6.082744005,-9790.68239,-1.003686262,2695.74936,27.58800644,2384.043557,PACTG
-5.962644857,-9844.145225,-0.863618267,2699.380552,28.15224044,2400.381597,PACTG
-5.842421771,-9896.788798,-0.723162882,2703.132491,28.71347922,2416.862293,PACTG
-5.721835372,-9948.586968,-0.582529165,2706.780443,29.27051151,2433.261988,PACTG
-5.600599917,-9999.49799,-0.441989135,2710.04525,29.82287564,2449.302026,PACTG
-5.478502816,-10049.48145,-0.301775275,2712.704815,30.37105892,2464.759492,PACTG
-5.355493773,-10098.51481,-0.161992529,2714.682637,30.91626269,2479.555619,PACTG
-5.231707661,-10146.60201,-0.022580309,2716.07806,31.45983543,2493.786594,PACTG
-5.107412989,-10193.76997,0.116660144,2717.12624,32.00262938,2507.68449,PACTG
-4.982907208,-10240.05448,0.255982782,2718.103955,32.54457974,2521.523982,PACTG
-4.858401814,-10285.48194,0.395590944,2719.218932,33.08470395,2535.512112,PACTG
-4.733943022,-10330.05522,0.535550439,2720.526954,33.62152194,2549.705151,PACTG
-4.609399668,-10373.75028,0.67575688,2721.909772,34.1537088,2563.985726,PACTG
-4.484521967,-10416.52511,0.815970678,2723.122569,34.68068401,2578.109322,PACTG
-4.359047066,-10458.33709,0.955906872,2723.891887,35.20286278,2591.801537,PACTG
-4.232808278,-10499.16077,1.095344058,2724.024845,35.72145033,2604.867223,PACTG
-4.10580482,-10538.99792,1.234209149,2723.486013,36.23787389,2617.267913,PACTG
-3.978204486,-10577.8753,1.372603213,2722.411308,36.75310985,2629.13662,PACTG
-3.850279457,-10615.83089,1.51075764,2721.053462,37.2672118,2640.724142,PACTG
-3.722301366,-10652.89507,1.648937111,2719.68096,37.77925979,2652.298352,PACTG
-3.594438172,-10689.07507,1.787328275,2718.470853,38.28775713,2664.036744,PACTG
-3.466693299,-10724.35015,1.925958642,2717.438258,38.79129149,2675.955158,PACTG
-3.338910863,-10758.67944,2.06467916,2716.430622,39.28915925,2687.90115,PACTG
-3.210843678,-10792.01913,2.203217837,2715.188927,39.78166977,2699.614598,PACTG
-3.082256592,-10824.34105,2.341283807,2713.451305,40.26998661,2710.831311,PACTG
-2.953023573,-10855.64422,2.478679817,2711.057634,40.75557653,2721.388192,PACTG
-2.82318075,-10885.95397,2.615377931,2708.013368,41.23952085,2731.287952,PACTG
-2.692914776,-10915.30922,2.751527054,2704.487193,41.72200305,2740.697527,PACTG
-2.56249228,-10943.74346,2.887389011,2700.743556,42.20220449,2749.880883,PACTG
-2.432158557,-10971.26834,3.023228175,2697.037073,42.67865826,2759.093111,PACTG
-2.302045984,-10997.86725,3.159199475,2693.511046,43.14990045,2768.478149,PACTG
-2.172127587,-11023.50179,3.295279949,2690.140552,43.61511773,2778.011014,PACTG
-2.042233752,-11048.12824,3.431272333,2686.742753,44.0744964,2787.507598,PACTG
-1.912124527,-11071.71641,3.566879259,2683.050227,44.52911692,2796.698051,PACTG
-1.781588968,-11094.26235,3.701818694,2678.817948,44.98044061,2805.334379,PACTG
-1.650532058,-11115.78909,3.835933506,2673.92119,45.42962316,2813.289229,PACTG
-1.519015752,-11136.3351,3.96925089,2668.405301,45.87697196,2820.606375,PACTG
-1.387238143,-11155.93589,4.101966925,2662.467548,46.32179327,2827.482782,PACTG
-1.255459689,-11174.60706,4.234362662,2656.378382,46.76269461,2834.189465,PACTG
-1.123905345,-11192.33652,4.36668533,2650.373603,47.19820436,2840.962846,PACTG
-0.992681282,-11209.08943,4.499043238,2644.5605,47.62742524,2847.910047,PACTG
-0.861738232,-11224.82352,4.63135685,2638.875402,48.05042047,2854.965962,PACTG
-0.730895914,-11239.50764,4.763386327,2633.109499,48.4681591,2861.919223,PACTG
-0.599918467,-11253.13518,4.894824016,2626.992564,48.88205138,2868.496587,PACTG
-0.468611643,-11265.72628,5.025414623,2620.30109,49.29328677,2874.471984,PACTG
-0.33690341,-11277.31785,5.155053882,2612.947672,49.70227711,2879.756587,PACTG
-0.204876872,-11287.94613,5.28382594,2605.015982,50.10846085,2884.43395,PACTG
-0.072742284,-11297.62974,5.411964056,2596.727449,50.51055334,2888.726215,PACTG
0.059240662,-11306.36105,5.539751135,2588.353008,50.90712208,2892.904998,PACTG
0.190860266,-11314.10955,5.667400283,2580.105187,51.29722361,2897.18261,PACTG
0.322031521,-11320.83562,5.794964283,2572.053624,51.68081182,2901.627135,PACTG
0.452825523,-11326.50841,5.922310255,2564.097698,52.05873137,2906.135248,PACTG
0.583437473,-11331.11942,6.049169827,2556.007143,52.43230477,2910.473582,PACTG
0.714105826,-11334.68583,6.175243688,2547.514381,52.80270925,2914.372,PACTG
0.845013748,-11337.2421,6.300318242,2538.421669,53.17042816,2917.631449,PACTG
0.976211925,-11338.82392,6.424346725,2528.68029,53.53502527,2920.203265,PACTG
1.107592934,-11339.45181,6.547462551,2518.410199,53.89534322,2922.208299,PACTG
1.238928082,-11339.12201,6.669919648,2507.852333,54.25002878,2923.888292,PACTG
1.369952401,-11337.80859,6.79198487,2497.272676,54.59813754,2925.509032,PACTG
1.500464925,-11335.47565,6.913825943,2486.856402,54.9395427,2927.254069,PACTG
1.630404349,-11332.09391,7.035440518,2476.634367,55.27496538,2929.151435,PACTG
1.759870127,-11327.65404,7.156654216,2466.471278,55.60561596,2931.062618,PACTG
1.889079716,-11322.17065,7.277188087,2456.120207,55.93261775,2932.738087,PACTG
2.018278544,-11315.67531,7.396767237,2445.321646,56.25648301,2933.917079,PACTG
2.147637712,-11308.20204,7.515226872,2433.90753,56.57687808,2934.431731,PACTG
2.277180444,-11299.77198,7.632572874,2421.868682,56.89277896,2934.273948,PACTG
2.406766615,-11290.38433,7.748973461,2409.358771,57.20294138,2933.598373,PACTG
2.53614262,-11280.01752,7.864685787,2396.633254,57.50646327,2932.660361,PACTG
2.665037106,-11268.63998,7.979948069,2383.947704,57.80317719,2931.713856,PACTG
2.793265072,-11256.22521,8.094880463,2371.456171,58.09369807,2930.909996,PACTG
2.92079833,-11242.76427,8.209434523,2359.150159,58.37911231,2930.23695,PACTG
3.047773963,-11228.27,8.323410417,2346.862568,58.66045593,2929.524934,PACTG
3.174436276,-11212.77107,8.436534445,2334.334997,58.93822705,2928.514292,PACTG
3.301035107,-11196.29907,8.54856475,2321.321476,59.21215875,2926.959356,PACTG
3.427720632,-11178.87451,8.659383152,2307.687182,59.48134957,2924.726562,PACTG
3.554477406,-11160.49836,8.769036469,2293.462697,59.74468242,2921.847657,PACTG
3.681124364,-11141.15281,8.877712012,2278.832166,60.00133466,2918.506842,PACTG
3.807381869,-11120.81076,8.985657583,2264.060118,60.25114092,2914.967078,PACTG
3.932979147,-11099.44938,9.093078862,2249.386222,60.49464172,2911.465091,PACTG
4.057759371,-11077.0614,9.200054716,2234.930055,60.7328044,2908.117029,PACTG
4.181739477,-11053.65892,9.306503957,2220.643915,60.96655436,2904.872401,PACTG
4.305100363,-11029.26822,9.412215575,2206.332517,61.19633639,2901.534619,PACTG
4.428110433,-11003.91806,9.516929948,2191.731648,61.4219096,2897.839821,PACTG
4.551013181,-10977.62731,9.620437949,2176.614325,61.64246871,2893.562424,PACTG
4.673923816,-10950.39742,9.722659093,2160.882006,61.85702555,2888.605252,PACTG
4.79677733,-10922.21336,9.823668011,2144.604418,62.06486553,2883.038281,PACTG
4.919349174,-10893.05221,9.923659866,2127.992119,62.26586651,2877.070631,PACTG
5.041341023,-10862.89532,10.02286877,2111.312804,62.46053312,2870.967089,PACTG
5.162496923,-10831.73819,10.12147209,2094.784849,62.6497348,2864.942544,PACTG
5.282703094,-10799.59342,10.21951792,2078.490655,62.83427876,2859.076507,PACTG
5.402030342,-10766.48566,10.31690415,2062.344408,63.0145238,2853.281781,PACTG
5.52070187,-10732.44098,10.41341625,2046.127106,63.19021359,2847.339707,PACTG
5.638998844,-10697.47589,10.50880905,2029.574792,63.3606041,2840.987826,PACTG
5.757142207,-10661.59114,10.60289939,2012.484685,63.52482103,2834.024902,PACTG
5.875198403,-10624.77327,10.69563419,1994.796771,63.68227172,2826.391386,PACTG
5.993047851,-10587.00286,10.78710699,1976.618267,63.83291369,2818.193243,PACTG
6.110428803,-10548.26549,10.87751736,1958.181227,63.97725724,2809.659718,PACTG
6.227039257,-10508.56021,10.96708909,1939.750301,64.11610512,2801.051973,PACTG
6.342655247,-10467.90131,11.05597944,1921.517566,64.25015551,2792.559116,PACTG
6.457217701,-10426.31293,11.14421474,1903.526471,64.3796621,2784.223118,PACTG
6.570852143,-10383.81893,11.2316774,1885.65528,64.50431411,2775.922534,PACTG
6.683813606,-10340.43317,11.31814907,1867.666553,64.62338859,2767.421464,PACTG
6.796378831,-10296.15477,11.40339328,1849.30282,64.73609879,2758.46413,PACTG
6.908729975,-10250.97059,11.48724499,1830.390166,64.84197114,2748.877294,PACTG
7.020876785,-10204.86365,11.56967234,1810.908298,64.94106731,2738.639633,PACTG
7.132649145,-10157.82341,11.65078636,1790.999147,65.0339444,2727.890429,PACTG
7.243762448,-10109.85285,11.73079491,1770.910626,65.12137682,2716.874172,PACTG
7.353929367,-10060.96899,11.80991837,1750.898122,65.20397516,2705.843245,PACTG
7.462972139,-10011.19662,11.88830045,1731.123118,65.28188485,2694.957559,PACTG
7.57089015,-9960.558238,11.96594845,1711.589487,65.35471191,2684.221196,PACTG
7.677855276,-9909.065241,12.0427271,1692.142856,65.42171243,2673.481316,PACTG
7.784137636,-9856.714481,12.11840823,1672.533207,65.48215184,2662.489689,PACTG
7.889991923,-9803.492,12.1927576,1652.515619,65.53565994,2651.002264,PACTG
7.995550895,-9749.38208,12.2656246,1631.948834,65.58241174,2638.876987,PACTG
8.100768747,-9694.377264,12.33699984,1610.852273,65.62304388,2626.130843,PACTG
8.205437213,-9638.48445,12.40701739,1589.39877,65.65834476,2612.933368,PACTG
8.30926695,-9581.724066,12.47590037,1567.84604,65.68886934,2599.539295,PACTG
8.412001102,-9524.122668,12.54387077,1546.434338,65.7146649,2586.187239,PACTG
8.513514636,-9465.702498,12.61105892,1525.29125,65.73523946,2573.004904,PACTG
8.613859874,-9406.473032,12.67744832,1504.381652,65.74979253,2559.958645,PACTG
8.713240067,-9346.428658,12.74287852,1483.522736,65.75760017,2546.867488,PACTG
8.811922788,-9285.553715,12.8071051,1462.458019,65.75836786,2533.475971,PACTG
8.910128272,-9223.832529,12.86989408,1440.960658,65.7523799,2519.556687,PACTG
9.007938155,-9161.259671,12.93111307,1418.924774,65.74037251,2505.001563,PACTG
9.105260679,-9097.845483,12.99078315,1396.408321,65.72318609,2489.865436,PACTG
9.20186596,-9033.614102,13.04906978,1373.610453,65.70135999,2474.344562,PACTG
9.297475961,-8968.59479,13.10621607,1350.792557,65.67486633,2458.698667,PACTG
9.391872807,-8902.810656,13.16244399,1328.174554,65.64311335,2443.147703,PACTG
9.484981591,-8836.270138,13.2178631,1305.847945,65.60521925,2427.784571,PACTG
9.57689528,-8768.965392,13.27242324,1283.740267,65.56043134,2412.538639,PACTG
9.667832238,-8700.878521,13.32593113,1261.645099,65.50849318,2397.204609,PACTG
9.75804458,-8631.992807,13.37812455,1239.30549,65.4497805,2381.525169,PACTG
9.847714184,-8562.303662,13.42877549,1216.517438,65.38513677,2365.294372,PACTG
9.936878198,-8491.824043,13.47778036,1193.212058,65.31548315,2348.44045,PACTG
10.02541286,-8420.581653,13.52520133,1169.483681,65.24138335,2331.054976,PACTG
10.11308155,-8348.609064,13.571241,1145.552754,65.16276882,2313.356766,PACTG
10.1996268,-8275.931315,13.61616027,1121.678458,65.07896036,2295.604978,PACTG
10.28486941,-8202.556866,13.66017169,1098.056014,64.98898158,2277.996149,PACTG
10.36877531,-8128.476245,13.70335155,1074.739691,64.89201889,2260.586328,PACTG
10.45146426,-8053.669206,13.74560619,1051.622197,64.78781418,2243.2694,PACTG
10.53315773,-7978.117174,13.78670704,1028.478593,64.67680391,2225.820227,PACTG
10.61408749,-7901.815212,13.82638058,1005.057096,64.55993203,2207.985319,PACTG
10.69440123,-7824.777822,13.86441735,981.1804501,64.43821892,2189.584791,PACTG
